id	order	frame	time
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	27	BDM	1687248165.4698644
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	28	BDMResult	1687248287.0093384
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	29	Cheating	1687248292.2498899
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	30	EndCheating	1687248337.0525067
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	31	DebriefingInstructions	1687248339.52193
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	32	DebriefCheating1	1687248341.5401978
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	33	DebriefCheating2	1687248496.3319886
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	34	DebriefCheating3	1687248614.3376412
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	35	DebriefCheating4	1687248664.538593
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	36	Lottery	1687248691.2014382
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	37	LotteryWin	1687248748.8672159
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	38	LotteryInstructions	1687248753.666493
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	39	DiceLottery	1687248765.6911328
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	40	QuestInstructions	1687248772.383878
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	41	Hexaco	1687248782.2180514
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	42	Prosociality	1687249012.0455978
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	43	Demographics	1687249061.0655503
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	44	Ending	1687249072.544981
23_06_20_092524_948f1404-83f9-467b-bb70-568d99938477.txt	45	Exit	1687250412.473076
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	1	Initial	1687245934.5403068
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	2	Login	1687246506.432522
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	3	Intro	1687246593.8706172
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	4	Charity	1687246654.1093364
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	5	CheatingInstructions	1687246671.1527061
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	6	Cheating	1687246860.0944169
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	7	Instructions2	1687246973.786952
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	8	Cheating	1687246975.769932
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	9	BDM	1687247040.0600798
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	10	BDMResult	1687247260.528715
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	11	Cheating	1687247269.6625805
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	12	Auction	1687247316.1642075
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	13	Wait	1687247468.7353277
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	14	AuctionResult	1687247812.183681
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	15	Cheating	1687247820.8337069
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	16	AuctionWait	1687247869.709198
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	17	Auction	1687247891.0043044
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	18	Wait	1687247959.9877012
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	19	AuctionResult	1687247960.3536327
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	20	Cheating	1687247966.9310567
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	21	AuctionWait	1687248011.5717645
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	22	Auction	1687248039.8455086
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	23	Wait	1687248082.7668154
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	24	AuctionResult	1687248088.565963
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	25	Cheating	1687248095.2218392
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	26	AuctionWait	1687248144.542179
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	27	BDM	1687248144.8976157
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	28	BDMResult	1687248208.0705626
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	29	Cheating	1687248212.798495
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	30	EndCheating	1687248260.014594
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	31	DebriefingInstructions	1687248261.5900037
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	32	DebriefCheating1	1687248267.7852728
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	33	DebriefCheating2	1687248376.3820062
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	34	DebriefCheating3	1687248464.6394567
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	35	DebriefCheating4	1687248508.7902808
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	36	Lottery	1687248552.7498791
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	37	LotteryWin	1687248598.8008068
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	38	LotteryInstructions	1687248605.9945788
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	39	DiceLottery	1687248631.1243901
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	40	QuestInstructions	1687248638.1844525
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	41	Hexaco	1687248655.0519166
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	42	Prosociality	1687248872.7006211
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	43	Demographics	1687248921.4099598
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	44	Ending	1687248932.839373
23_06_20_092534_57adb9ed-2443-4484-9960-8fa5fcb527b1.txt	45	Exit	1687250415.0388415
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	1	Initial	1687245945.5430274
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	2	Login	1687246507.6613126
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	3	Intro	1687246595.1903694
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	4	Charity	1687246626.7454681
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	5	CheatingInstructions	1687246662.2775185
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	6	Cheating	1687247053.6596272
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	7	Instructions2	1687247140.2568913
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	8	Cheating	1687247146.2942746
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	9	BDM	1687247238.6570003
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	10	BDMResult	1687247415.816157
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	11	Cheating	1687247421.712484
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	12	Auction	1687247474.2892687
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	13	Wait	1687247588.4225576
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	14	AuctionResult	1687247686.887363
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	15	Cheating	1687247694.6231887
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	16	AuctionWait	1687247748.6869555
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	17	Auction	1687247749.016646
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	18	Wait	1687247821.724653
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	19	AuctionResult	1687247822.0529633
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	20	Cheating	1687247827.9202957
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	21	AuctionWait	1687247875.9907947
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	22	Auction	1687247887.280277
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	23	Wait	1687247915.2584622
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	24	AuctionResult	1687247937.457349
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	25	Cheating	1687247943.6258917
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	26	AuctionWait	1687247995.3649766
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	27	BDM	1687247995.7093263
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	28	BDMResult	1687248033.0107667
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	29	Cheating	1687248037.0103657
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	30	EndCheating	1687248087.132245
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	31	DebriefingInstructions	1687248090.9130464
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	32	DebriefCheating1	1687248094.05671
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	33	DebriefCheating2	1687248206.4763346
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	34	DebriefCheating3	1687248312.312252
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	35	DebriefCheating4	1687248338.52956
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	36	Lottery	1687248367.249996
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	37	LotteryWin	1687248413.4193914
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	38	LotteryInstructions	1687248418.1897244
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	39	DiceLottery	1687248450.2026613
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	40	QuestInstructions	1687248460.8579814
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	41	Hexaco	1687248473.1226866
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	42	Prosociality	1687248714.4660892
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	43	Demographics	1687248764.890234
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	44	Ending	1687248779.6235082
23_06_20_092545_ebda2c24-a29e-4206-a979-a57a9572a506.txt	45	Exit	1687250417.326015
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	1	Initial	1687246525.7844357
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	2	Login	1687246527.869143
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	3	Intro	1687246593.2219338
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	4	Charity	1687246608.9871128
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	5	CheatingInstructions	1687246648.164804
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	6	Cheating	1687246777.240869
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	7	Instructions2	1687246865.0780544
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	8	Cheating	1687246870.9101074
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	9	BDM	1687246967.7087853
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	10	BDMResult	1687247110.6127634
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	11	Cheating	1687247114.2228625
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	12	Auction	1687247153.3337297
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	13	Wait	1687247252.8155112
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	14	AuctionResult	1687247758.8100083
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	15	Cheating	1687247769.315015
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	16	AuctionWait	1687247809.2868016
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	17	Auction	1687247836.3706298
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	18	Wait	1687247905.868511
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	19	AuctionResult	1687247944.2471995
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	20	Cheating	1687247948.0481184
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	21	AuctionWait	1687247987.2315454
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	22	Auction	1687248006.7747025
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	23	Wait	1687248096.7850642
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	24	AuctionResult	1687248108.0299194
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	25	Cheating	1687248111.1727035
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	26	AuctionWait	1687248154.8231797
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	27	BDM	1687248155.189644
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	28	BDMResult	1687248230.0743673
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	29	Cheating	1687248232.2882025
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	30	EndCheating	1687248276.047963
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	31	DebriefingInstructions	1687248280.224555
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	32	DebriefCheating1	1687248282.373008
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	33	DebriefCheating2	1687248454.9461937
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	34	DebriefCheating3	1687248591.3033395
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	35	DebriefCheating4	1687248633.17464
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	36	Lottery	1687248691.7824402
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	37	LotteryWin	1687248746.5613966
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	38	LotteryInstructions	1687248751.866563
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	39	DiceLottery	1687248774.6449308
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	40	QuestInstructions	1687248783.0023186
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	41	Hexaco	1687248792.6853716
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	42	Prosociality	1687249216.540225
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	43	Demographics	1687249289.2501397
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	44	Ending	1687249301.3540435
23_06_20_093525_9e8097b1-cbfd-4eb3-85bf-4fe5a98a0dc5.txt	45	Exit	1687250366.5968924
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	1	Initial	1687250463.789058
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	2	Login	1687251956.5819857
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	3	Intro	1687251978.7880282
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	4	Charity	1687252090.8505528
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	5	CheatingInstructions	1687252129.614753
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	6	Cheating	1687252406.911486
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	7	Instructions2	1687252484.2044659
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	8	Cheating	1687252487.895423
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	9	BDM	1687252594.9810653
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	10	BDMResult	1687252747.4259038
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	11	Cheating	1687252754.6822574
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	12	Auction	1687252831.8615787
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	13	Wait	1687252965.2492452
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	14	AuctionResult	1687252987.3218756
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	15	Cheating	1687252992.7175965
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	16	AuctionWait	1687253048.8135378
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	17	Auction	1687253075.3742595
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	18	Wait	1687253112.0769145
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	19	AuctionResult	1687253166.6833155
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	20	Cheating	1687253172.9429815
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	21	AuctionWait	1687253228.669881
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	22	Auction	1687253237.5921018
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	23	Wait	1687253272.0899827
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	24	AuctionResult	1687253299.6334221
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	25	Cheating	1687253308.8266356
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	26	AuctionWait	1687253370.397839
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	27	BDM	1687253370.741515
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	28	BDMResult	1687253423.68835
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	29	Cheating	1687253427.8964305
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	30	EndCheating	1687253479.7187362
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	31	DebriefingInstructions	1687253483.1996965
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	32	DebriefCheating1	1687253488.8619068
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	33	DebriefCheating2	1687253918.4717538
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	34	DebriefCheating3	1687254158.857054
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	35	DebriefCheating4	1687254250.4926326
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	36	Lottery	1687254336.6859624
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	37	LotteryWin	1687254396.122921
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	38	LotteryInstructions	1687254400.7929614
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	39	DiceLottery	1687254414.5819016
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	40	QuestInstructions	1687254442.8869317
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	41	Hexaco	1687254455.312421
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	42	Prosociality	1687254788.062672
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	43	Demographics	1687254871.9800594
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	44	Ending	1687254885.7754483
23_06_20_104103_9c5f3470-70ed-4818-92e4-5a19f1e717f9.txt	45	Exit	1687254985.5034099
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	1	Initial	1687250466.9737973
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	2	Login	1687251956.912725
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	3	Intro	1687251979.1227489
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	4	Charity	1687252045.5399485
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	5	CheatingInstructions	1687252085.301026
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	6	Cheating	1687252377.8276472
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	7	Instructions2	1687252473.1202898
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	8	Cheating	1687252477.9998202
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	9	BDM	1687252535.583898
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	10	BDMResult	1687252820.3187153
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	11	Cheating	1687252830.417853
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	12	Auction	1687252878.6719298
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	13	Wait	1687252986.208166
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	14	AuctionResult	1687252986.5677013
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	15	Cheating	1687252990.618809
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	16	AuctionWait	1687253037.3359025
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	17	Auction	1687253075.4885323
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	18	Wait	1687253114.5282657
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	19	AuctionResult	1687253169.2334638
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	20	Cheating	1687253173.201122
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	21	AuctionWait	1687253218.8722646
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	22	Auction	1687253237.4855423
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	23	Wait	1687253258.2422955
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	24	AuctionResult	1687253302.1202242
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	25	Cheating	1687253309.193263
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	26	AuctionWait	1687253367.120156
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	27	BDM	1687253367.4397397
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	28	BDMResult	1687253384.8761864
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	29	Cheating	1687253388.2100008
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	30	EndCheating	1687253431.2414296
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	31	DebriefingInstructions	1687253433.29069
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	32	DebriefCheating1	1687253435.9781818
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	33	DebriefCheating2	1687253472.874741
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	34	DebriefCheating3	1687253574.3555317
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	35	DebriefCheating4	1687253618.44827
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	36	Lottery	1687253649.497042
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	37	LotteryWin	1687253721.068288
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	38	LotteryInstructions	1687253726.7850115
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	39	DiceLottery	1687253741.5698035
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	40	QuestInstructions	1687253754.536694
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	41	Hexaco	1687253766.200783
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	42	Prosociality	1687254123.153598
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	43	Demographics	1687254204.042606
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	44	Ending	1687254219.3901947
23_06_20_104106_a9f7a6ff-7bb5-455b-8646-e1404569a4f9.txt	45	Exit	1687254988.2584476
23_06_20_104110_97b3a156-86dc-4340-b916-c41f29180278.txt	1	Initial	1687250470.218665
23_06_20_104110_97b3a156-86dc-4340-b916-c41f29180278.txt	2	Login	1687251957.2523003
23_06_20_104110_97b3a156-86dc-4340-b916-c41f29180278.txt	3	Intro	1687251979.371402
